251232639,John Kasich,Negative,Florida,Wed Apr 27 22:15:37 +0000 2016
533831336,John Kasich,Negative,undefined,Wed Apr 27 22:15:39 +0000 2016
949477424,John Kasich,Positive,New York,Wed Apr 27 22:15:44 +0000 2016
90014911,John Kasich,Neutral,Texas,Wed Apr 27 22:16:02 +0000 2016
707450489651200000,John Kasich,Positive,undefined,Wed Apr 27 22:16:07 +0000 2016
2823620637,John Kasich,Positive,Massachusetts,Wed Apr 27 22:16:07 +0000 2016
230868302,John Kasich,Neutral,Florida,Wed Apr 27 22:16:11 +0000 2016
3192848121,John Kasich,Positive,Missouri,Wed Apr 27 22:16:11 +0000 2016
599491231,John Kasich,Neutral,New Jersey,Wed Apr 27 22:16:12 +0000 2016
723135574714929152,John Kasich,Negative,District of Columbia,Wed Apr 27 22:16:15 +0000 2016
328678586,John Kasich,Negative,Pennsylvania,Wed Apr 27 22:16:16 +0000 2016
216188796,John Kasich,Negative,undefined,Wed Apr 27 22:16:22 +0000 2016
696473337095024640,John Kasich,Negative,undefined,Wed Apr 27 22:16:24 +0000 2016
114547338,John Kasich,Positive,undefined,Wed Apr 27 22:16:29 +0000 2016
3028228054,John Kasich,Positive,undefined,Wed Apr 27 22:16:37 +0000 2016
531270061,John Kasich,Neutral,undefined,Wed Apr 27 22:16:41 +0000 2016
3438614458,John Kasich,Positive,undefined,Wed Apr 27 22:16:43 +0000 2016
229562961,John Kasich,Neutral,undefined,Wed Apr 27 22:16:49 +0000 2016
3438614458,John Kasich,Positive,undefined,Wed Apr 27 22:16:49 +0000 2016
703365581748183040,John Kasich,Positive,undefined,Wed Apr 27 22:16:52 +0000 2016
2840915387,John Kasich,Negative,undefined,Wed Apr 27 22:17:04 +0000 2016
338819390,John Kasich,Positive,undefined,Wed Apr 27 22:17:13 +0000 2016
18929394,John Kasich,Positive,undefined,Wed Apr 27 22:17:20 +0000 2016
66033904,John Kasich,Negative,undefined,Wed Apr 27 22:17:25 +0000 2016
19470305,John Kasich,Positive,undefined,Wed Apr 27 22:17:25 +0000 2016
51124897,John Kasich,Negative,undefined,Wed Apr 27 22:17:25 +0000 2016
38637761,John Kasich,Neutral,undefined,Wed Apr 27 22:17:33 +0000 2016
3271901318,John Kasich,Positive,undefined,Wed Apr 27 22:17:36 +0000 2016
1925001980,John Kasich,Neutral,undefined,Wed Apr 27 22:17:39 +0000 2016
4145603123,John Kasich,Positive,undefined,Wed Apr 27 22:17:42 +0000 2016
733879651,John Kasich,Negative,undefined,Wed Apr 27 22:17:43 +0000 2016
338819390,John Kasich,Positive,undefined,Wed Apr 27 22:17:48 +0000 2016
715384988246675456,John Kasich,Negative,undefined,Wed Apr 27 22:17:52 +0000 2016
3292977364,John Kasich,Neutral,undefined,Wed Apr 27 22:17:57 +0000 2016
604076513,John Kasich,Negative,undefined,Wed Apr 27 22:18:00 +0000 2016
723135574714929152,John Kasich,Negative,undefined,Wed Apr 27 22:18:00 +0000 2016
18201737,John Kasich,Negative,undefined,Wed Apr 27 22:18:16 +0000 2016
4138081467,John Kasich,Neutral,undefined,Wed Apr 27 22:18:20 +0000 2016
197838315,John Kasich,Positive,undefined,Wed Apr 27 22:18:23 +0000 2016
202380388,John Kasich,Neutral,undefined,Wed Apr 27 22:18:25 +0000 2016
3923762177,John Kasich,Positive,undefined,Wed Apr 27 22:18:26 +0000 2016
431917957,John Kasich,Positive,undefined,Wed Apr 27 22:18:27 +0000 2016
2952166817,John Kasich,Negative,undefined,Wed Apr 27 22:18:30 +0000 2016
330643630,John Kasich,Negative,undefined,Wed Apr 27 22:18:37 +0000 2016
447405891,John Kasich,Negative,undefined,Wed Apr 27 22:18:38 +0000 2016
2283920237,John Kasich,Negative,undefined,Wed Apr 27 22:18:52 +0000 2016
701726086049112065,John Kasich,Positive,undefined,Wed Apr 27 22:18:58 +0000 2016
338768978,John Kasich,Negative,undefined,Wed Apr 27 22:19:00 +0000 2016
486882714,John Kasich,Negative,undefined,Wed Apr 27 22:19:00 +0000 2016
19092082,John Kasich,Negative,undefined,Wed Apr 27 22:19:03 +0000 2016
93288759,John Kasich,Neutral,undefined,Wed Apr 27 22:19:05 +0000 2016
1665184958,John Kasich,Positive,undefined,Wed Apr 27 22:19:10 +0000 2016
708021715700473856,John Kasich,Neutral,undefined,Wed Apr 27 22:19:16 +0000 2016
2150115517,John Kasich,Negative,undefined,Wed Apr 27 22:19:29 +0000 2016
323458417,John Kasich,Negative,undefined,Wed Apr 27 22:19:31 +0000 2016
3018746955,John Kasich,Neutral,undefined,Wed Apr 27 22:19:38 +0000 2016
909422760,John Kasich,Neutral,undefined,Wed Apr 27 22:19:42 +0000 2016
3319254798,John Kasich,Positive,undefined,Wed Apr 27 22:19:44 +0000 2016
522757263,John Kasich,Negative,undefined,Wed Apr 27 22:19:49 +0000 2016
276750302,John Kasich,Positive,undefined,Wed Apr 27 22:20:00 +0000 2016
